"No.","Time","Source","Destination","Protocol","Length","Info"
"3610","24.918632815","10.0.2.15","35.158.43.69","MQTT","204","Publish Message [metaverse/facility3/room2/light]"
"3613","25.177805489","::1","::1","MQTT","227","Publish Message (id=21) [university/facility3]"
"3618","25.237590967","::1","::1","MQTT","227","Publish Message (id=15) [factory/department2]"
"3620","25.237739561","10.0.2.15","18.192.151.104","MQTT","194","Publish Message (id=14) [metaverse/facility3]"
"3627","25.238404266","::1","::1","MQTT","224","Publish Message [factory/department2]"
"3629","25.250947015","10.0.2.15","5.196.78.28","MQTT","216","Publish Message (id=23) [metaverse/building3/room2/hydraulic_valve]"
"3655","25.430465767","10.0.2.15","5.196.78.28","MQTT","202","Publish Message (id=15) [metaverse/department2/room2]"
"3659","25.640212722","10.0.2.15","18.192.151.104","MQTT","201","Publish Message [university/facility3/room2]"
"3661","25.657896305","18.192.151.104","10.0.2.15","MQTT","201","Publish Message [university/facility3/room2]"
"3663","25.659676815","18.192.151.104","10.0.2.15","MQTT","200","Publish Message [university/facility3/room2]"
"3675","25.960292232","10.0.2.15","18.192.151.104","MQTT","95","Publish Message [factory/department2/floor4/humidity]"
"3681","26.237196697","10.0.2.15","18.192.151.104","MQTT","203","Publish Message (id=21) [university/department2/room2]"
"3683","26.237369575","10.0.2.15","18.192.151.104","MQTT","207","Publish Message (id=16) [hospital/facility3/area3/deposit]"
"3695","26.269068153","18.192.151.104","10.0.2.15","MQTT","204","Publish Message (id=601) [university/department2/room2]"
"3697","26.269270367","18.192.151.104","10.0.2.15","MQTT","201","Publish Message [university/department2/room2]"
"3703","26.275879902","10.0.2.15","18.192.151.104","MQTT","195","Publish Message (id=16) [factory/department2]"
"3710","26.313818159","10.0.2.15","5.196.78.28","MQTT","201","Publish Message (id=16) [metaverse/facility3/floor4]"
"3712","26.322582528","10.0.2.15","35.158.43.69","MQTT","195","Publish Message (id=23) [university/facility3]"
"3720","26.348942759","18.192.151.104","10.0.2.15","MQTT","193","Publish Message [university/facility3]"
"3723","26.363451607","::1","::1","MQTT","224","Publish Message (id=24) [factory/facility3]"
"3726","26.363621215","::1","::1","MQTT","222","Publish Message [factory/facility3]"
"3730","26.401818315","10.0.2.15","5.196.78.28","MQTT","195","Publish Message (id=17) [hospital/department2]"
"3734","26.485601515","::1","::1","MQTT","225","Publish Message (id=22) [hospital/facility3]"
"3765","26.798725052","10.0.2.15","18.192.151.104","MQTT","87","Publish Message [metaverse/building3/floor4]"
"3767","26.997058840","10.0.2.15","18.192.151.104","MQTT","199","Publish Message [university/building3/area3]"
"3769","27.008726380","::1","::1","MQTT","240","Publish Message (id=16) [hospital/room2/room2/temperature]"
"3770","27.008953131","10.0.2.15","5.196.78.28","MQTT","188","Publish Message [metaverse/room2]"
"3774","27.043289086","18.192.151.104","10.0.2.15","MQTT","199","Publish Message [university/building3/area3]"
"3776","27.050007570","18.192.151.104","10.0.2.15","MQTT","200","Publish Message [university/building3/area3]"
"3781","27.244359585","10.0.2.15","5.196.78.28","MQTT","208","Publish Message (id=25) [metaverse/building3/area3/deposit]"
"3783","27.271362644","::1","::1","MQTT","226","Publish Message [metaverse/department2]"
"3784","27.271522745","::1","::1","MQTT","226","Publish Message [metaverse/department2]"
"3786","27.271532050","::1","::1","MQTT","226","Publish Message [metaverse/department2]"
"3787","27.271578014","::1","::1","MQTT","227","Publish Message [metaverse/department2]"
"3791","27.276236906","10.0.2.15","18.192.151.104","MQTT","193","Publish Message (id=17) [factory/building3]"
"3800","27.413380748","10.0.2.15","18.192.151.104","MQTT","103","Publish Message (id=22) [hospital/building3/floor4/hydraulic_valve]"
"3804","27.493741427","10.0.2.15","5.196.78.28","MQTT","205","Publish Message [factory/department2/floor4/light]"
"3806","27.498544931","10.0.2.15","18.192.151.104","MQTT","190","Publish Message (id=18) [metaverse/room2]"
"3808","27.499211846","10.0.2.15","5.196.78.28","MQTT","192","Publish Message [factory/room2/area3]"
"3812","27.646200286","10.0.2.15","18.192.151.104","MQTT","215","Publish Message [university/department2/area3/temperature]"
"3814","27.685453921","18.192.151.104","10.0.2.15","MQTT","214","Publish Message [university/department2/area3/temperature]"
"3816","27.686103437","18.192.151.104","10.0.2.15","MQTT","215","Publish Message [university/department2/area3/temperature]"
"3818","27.742413196","10.0.2.15","18.192.151.104","MQTT","206","Publish Message (id=18) [factory/room2/floor4/pollution]"
"3822","27.899657029","10.0.2.15","18.192.151.104","MQTT","207","Publish Message [university/building3/floor4/light]"
"3824","27.950120295","18.192.151.104","10.0.2.15","MQTT","206","Publish Message [university/building3/floor4/light]"
"3826","27.951268487","18.192.151.104","10.0.2.15","MQTT","207","Publish Message [university/building3/floor4/light]"
"3828","27.961203124","10.0.2.15","35.158.43.69","MQTT","192","Publish Message (id=24) [factory/facility3]"
"3832","28.032173945","::1","::1","MQTT","239","Publish Message (id=26) [factory/facility3/floor4/deposit]"
"3836","28.032435357","::1","::1","MQTT","237","Publish Message [factory/facility3/floor4/deposit]"
"3838","28.147068789","10.0.2.15","35.158.43.69","MQTT","200","Publish Message (id=25) [hospital/facility3/floor4]"
"3839","28.147399667","::1","::1","MQTT","229","Publish Message [hospital/building4/room0]"
"3852","28.295447145","10.0.2.15","5.196.78.28","MQTT","83","Publish Message [factory/facility3/area3]"
"3858","28.350737271","18.192.151.104","10.0.2.15","MQTT","195","Publish Message [university/department3]"
"3860","28.461287244","10.0.2.15","18.192.151.104","MQTT","219","Publish Message (id=23) [university/department2/area3/hydraulic_valve]"
"3864","28.494808577","18.192.151.104","10.0.2.15","MQTT","220","Publish Message (id=951) [university/department2/area3/hydraulic_valve]"
"3868","28.516567687","10.0.2.15","18.192.151.104","MQTT","201","Publish Message (id=22) [factory/facility3/floor4]"
"3870","28.555345598","::1","::1","MQTT","241","Publish Message [university/facility3/area3/humidity]"
"3871","28.555663437","::1","::1","MQTT","241","Publish Message [university/facility3/area3/humidity]"
"3874","28.605221386","10.0.2.15","18.192.151.104","MQTT","194","Publish Message [hospital/room2/area3]"
"3876","28.721904045","18.192.151.104","10.0.2.15","MQTT","217","Publish Message [university/department2/area3/hydraulic_valve]"
"3880","29.030063807","::1","::1","MQTT","229","Publish Message (id=18) [metaverse/room2/area3]"
"3884","29.091124189","10.0.2.15","5.196.78.28","MQTT","214","Publish Message (id=28) [metaverse/building3/floor4/temperature]"
"3887","29.130493847","10.0.2.15","18.192.151.104","MQTT","192","Publish Message (id=20) [university/room2]"
"3890","29.213444483","18.192.151.104","10.0.2.15","MQTT","189","Publish Message [university/room2]"
"3892","29.220182305","10.0.2.15","35.158.43.69","MQTT","88","Publish Message (id=26) [metaverse/building3/floor4]"
"3900","29.403796455","10.0.2.15","5.196.78.28","MQTT","206","Publish Message [university/room2/room2/pollution]"
"3904","29.497353870","10.0.2.15","5.196.78.28","MQTT","199","Publish Message [factory/department2/area3]"
"3906","29.506259872","10.0.2.15","5.196.78.28","MQTT","194","Publish Message (id=19) [metaverse/building3]"
"3910","29.677462603","10.0.2.15","18.192.151.104","MQTT","200","Publish Message [hospital/department2/area3]"
"3912","29.714095821","10.0.2.15","18.192.151.104","MQTT","196","Publish Message [factory/building3/area3]"
"3914","29.776203178","::1","::1","MQTT","230","Publish Message [metaverse/facility3/room0]"
"3916","29.776294001","::1","::1","MQTT","230","Publish Message [metaverse/facility3/room0]"
"3918","29.776358332","::1","::1","MQTT","230","Publish Message [metaverse/facility3/room0]"
"3920","29.865733317","10.0.2.15","18.192.151.104","MQTT","196","Publish Message (id=21) [hospital/department2]"
"3924","29.961940835","10.0.2.15","18.192.151.104","MQTT","200","Publish Message (id=24) [factory/room2/area3/light]"
"3928","30.128437402","10.0.2.15","35.158.43.69","MQTT","196","Publish Message (id=27) [university/facility3]"
"3932","30.202288178","18.192.151.104","10.0.2.15","MQTT","194","Publish Message [university/facility3]"
"3942","30.546156963","10.0.2.15","5.196.78.28","MQTT","203","Publish Message (id=20) [metaverse/building3/section1]"
"3944","30.558529324","::1","::1","MQTT","221","Publish Message (id=19) [factory/room2]"
"3950","30.617556034","::1","::1","MQTT","225","Publish Message (id=25) [hospital/building4]"
"3954","30.748126029","10.0.2.15","18.192.151.104","MQTT","82","Publish Message (id=25) [university/facility3]"
"3958","30.793143012","18.192.151.104","10.0.2.15","MQTT","80","Publish Message [university/facility3]"
"3960","30.986130558","10.0.2.15","18.192.151.104","MQTT","200","Publish Message [metaverse/facility3/floor4]"
"3962","31.004433772","10.0.2.15","18.192.151.104","MQTT","200","Publish Message (id=21) [metaverse/room2/section1]"
"3966","31.093737984","10.0.2.15","18.192.151.104","MQTT","208","Publish Message [hospital/department2/area3/humidity]"
"3980","31.332373304","10.0.2.15","18.192.151.104","MQTT","194","Publish Message (id=25) [hospital/building3]"
"3984","31.334465927","18.192.151.104","10.0.2.15","MQTT","730","Publish Message [factory/department4], Publish Message [factory/department3], Publish Message [factory/facility1], Publish Message [factory/facility3], Publish Message [factory/building4]"
"3986","31.354781027","18.192.151.104","10.0.2.15","MQTT","326","Publish Message (id=1651) [factory/department2], Publish Message (id=1652) [factory/room2]"
"3990","31.415315803","::1","::1","MQTT","225","Publish Message [hospital/department2]"
"3992","31.658392274","10.0.2.15","35.158.43.69","MQTT","97","Publish Message (id=28) [university/room2/floor4/temperature]"
"3994","31.690102432","18.192.151.104","10.0.2.15","MQTT","98","Publish Message (id=1001) [university/room2/floor4/temperature]"
"4000","31.779648783","10.0.2.15","5.196.78.28","MQTT","197","Publish Message [factory/building3/floor4]"
"4012","31.842642861","::1","::1","MQTT","247","Publish Message [factory/department2/room2/hydraulic_valve]"
"4014","31.842818678","::1","::1","MQTT","246","Publish Message [factory/department2/room2/hydraulic_valve]"
"4016","31.855900859","10.0.2.15","5.196.78.28","MQTT","207","Publish Message [hospital/building3/room2/humidity]"
"4018","31.888824734","10.0.2.15","18.192.151.104","MQTT","94","Publish Message [metaverse/facility3/room2/humidity]"
"4027","31.953025005","::1","::1","MQTT","230","Publish Message (id=26) [factory/building4/room0]"
"4031","31.953873070","10.0.2.15","18.192.151.104","MQTT","198","Publish Message [hospital/building3/area3]"
"4049","32.036234070","10.0.2.15","18.192.151.104","MQTT","80","Publish Message (id=27) [hospital/facility3]"
"4055","32.183310043","10.0.2.15","5.196.78.28","MQTT","199","Publish Message (id=21) [factory/facility3/floor4]"
"4057","32.185837113","10.0.2.15","18.192.151.104","MQTT","77","Publish Message [university/room2]"
"4069","32.337466514","10.0.2.15","5.196.78.28","MQTT","199","Publish Message (id=22) [factory/building3/floor4]"
"4071","32.347337861","18.192.151.104","10.0.2.15","MQTT","115","Publish Message [university/room2/floor4/temperature], Publish Message [university/room2]"
"4075","32.500983761","10.0.2.15","18.192.151.104","MQTT","205","Publish Message [hospital/building3/floor4/light]"
"4077","32.538581675","10.0.2.15","5.196.78.28","MQTT","201","Publish Message [factory/room2/room2/humidity]"
"4080","32.656216117","10.0.2.15","35.158.43.69","MQTT","189","Publish Message (id=29) [factory/room2]"
"4082","32.727662645","18.192.151.104","10.0.2.15","MQTT","189","Publish Message (id=1801) [factory/room2]"
"4086","32.743944755","10.0.2.15","18.192.151.104","MQTT","193","Publish Message (id=23) [factory/facility3]"
"4092","32.897518248","10.0.2.15","18.192.151.104","MQTT","98","Publish Message (id=24) [hospital/room2/section1/temperature]"
"4098","33.003603610","18.192.151.104","10.0.2.15","MQTT","192","Publish Message (id=1851) [factory/facility3]"
"4102","33.096870076","10.0.2.15","18.192.151.104","MQTT","198","Publish Message (id=23) [factory/facility3/room2]"
"4103","33.097371451","::1","::1","MQTT","229","Publish Message (id=27) [university/building4]"
"4108","33.130409259","::1","::1","MQTT","226","Publish Message [hospital/room1/floor2]"
"4116","33.464960163","10.0.2.15","35.158.43.69","MQTT","83","Publish Message [factory/building3/room2]"
"4132","33.656374524","::1","::1","MQTT","234","Publish Message (id=21) [hospital/department2/room2]"
"4136","33.898337923","::1","::1","MQTT","246","Publish Message (id=29) [metaverse/department2/section1/humidity]"
"4140","34.022873927","10.0.2.15","35.158.43.69","MQTT","212","Publish Message (id=31) [metaverse/facility3/room2/temperature]"
"4142","34.028962902","10.0.2.15","18.192.151.104","MQTT","200","Publish Message (id=28) [metaverse/building3/room2]"
"4148","34.117852241","10.0.2.15","5.196.78.28","MQTT","193","Publish Message [university/facility3]"
"4152","34.364508696","10.0.2.15","18.192.151.104","MQTT","195","Publish Message (id=28) [factory/room2/room2]"
"4156","34.619618723","10.0.2.15","18.192.151.104","MQTT","203","Publish Message (id=25) [metaverse/department2/room2]"
"4158","34.660604237","10.0.2.15","18.192.151.104","MQTT","192","Publish Message [factory/room2/room2]"
"4160","34.710109395","::1","::1","MQTT","223","Publish Message [hospital/facility3]"
"4162","35.069637337","::1","::1","MQTT","112","Publish Message [metaverse/building3]"
"4163","35.069835239","::1","::1","MQTT","111","Publish Message [metaverse/building3]"
"4165","35.069872954","::1","::1","MQTT","111","Publish Message [metaverse/building3]"
"4167","35.069880836","::1","::1","MQTT","112","Publish Message [metaverse/building3]"
"4170","35.161638070","10.0.2.15","18.192.151.104","MQTT","211","Publish Message (id=29) [metaverse/building3/room2/pollution]"
"4188","35.218444515","::1","::1","MQTT","234","Publish Message (id=30) [hospital/department2/floor2]"
"4196","35.379362212","10.0.2.15","5.196.78.28","MQTT","200","Publish Message [factory/facility3/section1]"
"4198","35.393344402","10.0.2.15","5.196.78.28","MQTT","207","Publish Message (id=24) [hospital/department2/area3/light]"
"4202","35.463566602","::1","::1","MQTT","226","Publish Message [metaverse/building3]"
"4204","35.463712659","::1","::1","MQTT","225","Publish Message [metaverse/building3]"
"4206","35.463754959","::1","::1","MQTT","225","Publish Message [metaverse/building3]"
"4208","35.463761984","::1","::1","MQTT","226","Publish Message [metaverse/building3]"
"4210","35.559104502","::1","::1","MQTT","223","Publish Message [hospital/facility3]"
"4212","35.676160768","10.0.2.15","5.196.78.28","MQTT","82","Publish Message (id=25) [university/facility3]"
"4216","35.906153616","::1","::1","MQTT","226","Publish Message [hospital/department2]"
"4232","36.134367941","10.0.2.15","18.192.151.104","MQTT","203","Publish Message (id=30) [hospital/building3/section1]"
"4236","36.213504810","10.0.2.15","18.192.151.104","MQTT","217","Publish Message [metaverse/department2/room2/hydraulic_valve]"
"4242","36.344361595","10.0.2.15","18.192.151.104","MQTT","194","Publish Message [university/building3]"
"4247","36.385337707","18.192.151.104","10.0.2.15","MQTT","194","Publish Message [university/building3]"
"4251","36.875638420","::1","::1","MQTT","119","Publish Message [metaverse/department2/room0]"
"4253","36.875972269","::1","::1","MQTT","119","Publish Message [metaverse/department2/room0]"
"4255","36.876101324","::1","::1","MQTT","119","Publish Message [metaverse/department2/room0]"
"4257","37.089247943","10.0.2.15","5.196.78.28","MQTT","85","Publish Message (id=26) [hospital/room2/section1]"
"4259","37.110921421","10.0.2.15","5.196.78.28","MQTT","96","Publish Message [factory/department2/section1/deposit]"
"4263","37.299701729","::1","::1","MQTT","240","Publish Message [factory/facility3/room2/temperature]"
"4265","37.299847309","::1","::1","MQTT","240","Publish Message [factory/facility3/room2/temperature]"
"4267","37.433153120","::1","::1","MQTT","241","Publish Message [university/building3/section1/light]"
"4269","37.433293730","::1","::1","MQTT","241","Publish Message [university/building3/section1/light]"
"4271","37.903152636","10.0.2.15","18.192.151.104","MQTT","193","Publish Message [university/facility3]"
"4273","37.942122060","18.192.151.104","10.0.2.15","MQTT","193","Publish Message [university/facility3]"
"4275","37.972353975","::1","::1","MQTT","227","Publish Message (id=25) [metaverse/building3]"
"4279","38.197025259","10.0.2.15","18.192.151.104","MQTT","192","Publish Message (id=31) [university/room2]"
"4281","38.216948314","10.0.2.15","5.196.78.28","MQTT","191","Publish Message (id=28) [university/room2]"
"4285","38.237629727","18.192.151.104","10.0.2.15","MQTT","189","Publish Message [university/room2]"
"4289","38.266399132","10.0.2.15","18.192.151.104","MQTT","195","Publish Message (id=26) [university/building3]"
"4293","38.335186683","18.192.151.104","10.0.2.15","MQTT","193","Publish Message [university/building3]"
"4299","38.941201706","::1","::1","MQTT","221","Publish Message (id=26) [factory/room2]"
"4336","39.250053323","::1","::1","MQTT","228","Publish Message (id=27) [factory/room2/floor4]"
"4347","39.332200710","10.0.2.15","5.196.78.28","MQTT","199","Publish Message [metaverse/building3/room2]"
"4350","39.405109570","::1","::1","MQTT","228","Publish Message (id=28) [university/facility3]"
"4353","39.454950420","10.0.2.15","18.192.151.104","MQTT","200","Publish Message (id=32) [factory/building3/room2]"
"4355","39.460851303","10.0.2.15","18.192.151.104","MQTT","205","Publish Message (id=27) [metaverse/department2/section1]"
"4361","39.746320713","10.0.2.15","5.196.78.28","MQTT","189","Publish Message [metaverse/room2]"
"4363","39.804124772","10.0.2.15","18.192.151.104","MQTT","195","Publish Message (id=33) [metaverse/building3]"
"4367","39.829022657","10.0.2.15","18.192.151.104","MQTT","98","Publish Message (id=34) [university/facility3/section1/light]"
"4369","39.847943151","18.192.151.104","10.0.2.15","MQTT","95","Publish Message [university/facility3/section1/light]"
"4373","39.850531724","18.192.151.104","10.0.2.15","MQTT","98","Publish Message (id=1051) [university/facility3/section1/light]"
"4376","40.052175705","::1","::1","MQTT","225","Publish Message [hospital/room1/area3]"
"4378","40.178646989","::1","::1","MQTT","242","Publish Message [hospital/room1/floor2/hydraulic_valve]"
"4389","40.246954806","::1","::1","MQTT","227","Publish Message (id=29) [factory/room2/room2]"
"4392","40.247382315","::1","::1","MQTT","224","Publish Message [factory/room2/room2]"
"4424","41.318049523","10.0.2.15","18.192.151.104","MQTT","198","Publish Message (id=28) [factory/building3/room2]"
"4427","41.333145167","10.0.2.15","18.192.151.104","MQTT","213","Publish Message (id=35) [factory/department2/room2/temperature]"
"4431","41.355878081","10.0.2.15","35.158.43.69","MQTT","191","Publish Message [factory/building3]"
"4437","41.389392496","18.192.151.104","10.0.2.15","MQTT","191","Publish Message [factory/building3]"
"4441","42.010351732","::1","::1","MQTT","228","Publish Message (id=30) [hospital/department2]"
"4444","42.044090077","10.0.2.15","5.196.78.28","MQTT","198","Publish Message [university/room2/section1]"
"4446","42.354665473","10.0.2.15","18.192.151.104","MQTT","199","Publish Message (id=29) [factory/facility3/floor4]"
"4462","42.660093276","10.0.2.15","18.192.151.104","MQTT","208","Publish Message [factory/building3/floor4/humidity]"
"4466","42.943934279","10.0.2.15","5.196.78.28","MQTT","194","Publish Message [hospital/department2]"
"4468","43.183422854","10.0.2.15","5.196.78.28","MQTT","192","Publish Message [metaverse/facility3]"
"4476","44.196120836","10.0.2.15","18.192.151.104","MQTT","212","Publish Message (id=30) [hospital/room2/floor4/hydraulic_valve]"
"4480","44.353609985","10.0.2.15","18.192.151.104","MQTT","213","Publish Message (id=37) [university/department2/room2/humidity]"
"4482","44.378139317","18.192.151.104","10.0.2.15","MQTT","210","Publish Message [university/department2/room2/humidity]"
"4486","44.382425073","18.192.151.104","10.0.2.15","MQTT","213","Publish Message (id=1101) [university/department2/room2/humidity]"
"4490","44.832070582","::1","::1","MQTT","229","Publish Message [hospital/building3/area3]"
"4492","44.983695905","::1","::1","MQTT","225","Publish Message [university/building4]"
"4494","44.983818310","::1","::1","MQTT","226","Publish Message [university/building4]"
"4496","45.226772770","10.0.2.15","5.196.78.28","MQTT","192","Publish Message [metaverse/facility3]"
"4498","45.624103635","10.0.2.15","18.192.151.104","MQTT","192","Publish Message [factory/department2]"
"4500","45.646776281","18.192.151.104","10.0.2.15","MQTT","192","Publish Message [factory/department2]"
"4502","45.704099898","10.0.2.15","5.196.78.28","MQTT","93","Publish Message [university/building3/room2/light]"
"4504","45.848865674","::1","::1","MQTT","231","Publish Message [factory/building3/section1]"
"4506","45.848978064","::1","::1","MQTT","231","Publish Message [factory/building3/section1]"
"4508","45.975138166","10.0.2.15","5.196.78.28","MQTT","201","Publish Message [university/department2/area3]"
"4512","46.608004345","10.0.2.15","5.196.78.28","MQTT","198","Publish Message [factory/department2/area3]"
"4514","47.313647114","10.0.2.15","35.158.43.69","MQTT","192","Publish Message [metaverse/facility3]"
"4548","47.707638269","10.0.2.15","5.196.78.28","MQTT","202","Publish Message [university/building3/section1]"
"4550","47.729559675","::1","::1","MQTT","247","Publish Message [metaverse/facility3/area3/hydraulic_valve]"
"4551","47.729694248","::1","::1","MQTT","246","Publish Message [metaverse/facility3/area3/hydraulic_valve]"
"4553","47.729705912","::1","::1","MQTT","246","Publish Message [metaverse/facility3/area3/hydraulic_valve]"
"4555","47.729742000","::1","::1","MQTT","246","Publish Message [metaverse/facility3/area3/hydraulic_valve]"
"4558","48.027061960","::1","::1","MQTT","243","Publish Message [university/facility3/room2/temperature]"
"4560","48.027219554","::1","::1","MQTT","244","Publish Message [university/facility3/room2/temperature]"
"4570","48.361591411","10.0.2.15","35.158.43.69","MQTT","210","Publish Message [university/building3/room2/pollution]"
"4572","48.386944169","18.192.151.104","10.0.2.15","MQTT","211","Publish Message [university/building3/room2/pollution]"
"4574","48.387390111","18.192.151.104","10.0.2.15","MQTT","210","Publish Message [university/building3/room2/pollution]"
"4576","48.455178924","::1","::1","MQTT","223","Publish Message [hospital/building4]"
"4578","48.701175227","10.0.2.15","18.192.151.104","MQTT","204","Publish Message [metaverse/department2/section1]"
"4580","48.901150823","10.0.2.15","35.158.43.69","MQTT","198","Publish Message [metaverse/facility3/room2]"
"4582","49.028219073","::1","::1","MQTT","232","Publish Message [university/facility3/floor4]"
"4584","49.028423634","::1","::1","MQTT","233","Publish Message [university/facility3/floor4]"
"4586","49.246244141","::1","::1","MQTT","224","Publish Message [factory/department2]"
"4588","49.246467215","::1","::1","MQTT","224","Publish Message [factory/department2]"
"4590","49.459614170","::1","::1","MQTT","242","Publish Message [university/department2/floor4/deposit]"
"4592","49.459755795","::1","::1","MQTT","242","Publish Message [university/department2/floor4/deposit]"
"4594","49.459768102","::1","::1","MQTT","243","Publish Message [university/department2/floor4/deposit]"
"4596","49.535806234","::1","::1","MQTT","222","Publish Message [factory/facility3]"
"4598","49.535941718","::1","::1","MQTT","222","Publish Message [factory/facility3]"
"4600","49.670421502","10.0.2.15","18.192.151.104","MQTT","193","Publish Message [metaverse/building3]"
"4602","49.835775302","::1","::1","MQTT","219","Publish Message [hospital/room2]"
"4610","51.047353129","10.0.2.15","5.196.78.28","MQTT","202","Publish Message [hospital/room2/room2/humidity]"
"4612","51.048773297","::1","::1","MQTT","240","Publish Message [hospital/department2/area3/deposit]"
"4614","51.145287752","10.0.2.15","18.192.151.104","MQTT","200","Publish Message [university/building3/area3]"
"4616","51.277661506","18.192.151.104","10.0.2.15","MQTT","200","Publish Message [university/building3/area3]"
"4618","51.280233625","18.192.151.104","10.0.2.15","MQTT","199","Publish Message [university/building3/area3]"
"4620","51.542028156","10.0.2.15","35.158.43.69","MQTT","198","Publish Message [metaverse/facility3/area3]"
"4622","51.717564348","10.0.2.15","18.192.151.104","MQTT","196","Publish Message [factory/facility3/area3]"
"4624","52.114324921","10.0.2.15","18.192.151.104","MQTT","210","Publish Message [university/room2/section1/temperature]"
"4626","52.164274959","18.192.151.104","10.0.2.15","MQTT","210","Publish Message [university/room2/section1/temperature]"
"4628","52.165711502","18.192.151.104","10.0.2.15","MQTT","211","Publish Message [university/room2/section1/temperature]"
"4633","52.343451904","10.0.2.15","5.196.78.28","MQTT","200","Publish Message [university/facility3/floor4]"
"4640","52.495378670","10.0.2.15","35.158.43.69","MQTT","191","Publish Message [hospital/building3]"
"4642","52.879963760","10.0.2.15","35.158.43.69","MQTT","101","Publish Message [university/facility3/section1/temperature]"
"4644","52.899438921","18.192.151.104","10.0.2.15","MQTT","102","Publish Message [university/facility3/section1/temperature]"
"4646","52.901213209","18.192.151.104","10.0.2.15","MQTT","101","Publish Message [university/facility3/section1/temperature]"
"4648","53.169481810","::1","::1","MQTT","230","Publish Message [factory/department2/area3]"
"4650","53.169629759","::1","::1","MQTT","230","Publish Message [factory/department2/area3]"
"4652","53.776630050","10.0.2.15","18.192.151.104","MQTT","193","Publish Message [university/building3]"
"4654","53.829149043","18.192.151.104","10.0.2.15","MQTT","193","Publish Message [university/building3]"
"4656","53.888819926","10.0.2.15","18.192.151.104","MQTT","194","Publish Message [hospital/department2]"
"4658","54.005752447","10.0.2.15","5.196.78.28","MQTT","91","Publish Message [metaverse/building3/area3/light]"
"4659","54.006069979","10.0.2.15","5.196.78.28","MQTT","193","Publish Message [metaverse/building3]"
"4662","54.500406250","::1","::1","MQTT","246","Publish Message [metaverse/department2/floor4/temperature]"
"4664","54.500807695","::1","::1","MQTT","245","Publish Message [metaverse/department2/floor4/temperature]"
"4666","54.500821673","::1","::1","MQTT","245","Publish Message [metaverse/department2/floor4/temperature]"
"4668","54.752556163","10.0.2.15","5.196.78.28","MQTT","194","Publish Message [metaverse/room2/area3]"
"4670","54.971012240","10.0.2.15","18.192.151.104","MQTT","188","Publish Message [metaverse/room2]"
"4672","55.152767889","::1","::1","MQTT","131","Publish Message [metaverse/department2/area3/temperature]"
"4674","55.153079715","::1","::1","MQTT","131","Publish Message [metaverse/department2/area3/temperature]"
"4676","55.153093267","::1","::1","MQTT","131","Publish Message [metaverse/department2/area3/temperature]"
"4678","55.629916065","10.0.2.15","35.158.43.69","MQTT","98","Publish Message [metaverse/facility3/floor4/temperature]"
"4680","55.828025549","10.0.2.15","5.196.78.28","MQTT","210","Publish Message [metaverse/building3/section1/deposit]"
"4682","55.836888987","::1","::1","MQTT","239","Publish Message [university/room1/area3/temperature]"
"4684","55.836993155","::1","::1","MQTT","240","Publish Message [university/room1/area3/temperature]"
"4686","56.281773391","::1","::1","MQTT","110","Publish Message [hospital/building4]"
"4688","57.330878181","::1","::1","MQTT","232","Publish Message [hospital/facility3/section1]"
"4690","57.451814924","10.0.2.15","5.196.78.28","MQTT","86","Publish Message [metaverse/facility3/room2]"
"4701","57.548696022","::1","::1","MQTT","228","Publish Message [factory/facility3/area3]"
"4703","57.548909094","::1","::1","MQTT","228","Publish Message [factory/facility3/area3]"
"4722","57.684669104","10.0.2.15","18.192.151.104","MQTT","189","Publish Message [university/room2]"
"4726","57.708142208","18.192.151.104","10.0.2.15","MQTT","189","Publish Message [university/room2]"
"4728","57.746508974","10.0.2.15","18.192.151.104","MQTT","190","Publish Message [factory/facility3]"
"4736","57.973231597","18.192.151.104","10.0.2.15","MQTT","190","Publish Message [factory/facility3]"
"4743","58.561424530","10.0.2.15","5.196.78.28","MQTT","199","Publish Message [factory/facility3/section1]"
"4749","59.777412856","::1","::1","MQTT","245","Publish Message [hospital/facility3/section1/temperature]"
"4751","59.893664548","10.0.2.15","18.192.151.104","MQTT","200","Publish Message [metaverse/facility3/room2]"
"4753","60.175195008","10.0.2.15","35.158.43.69","MQTT","96","Publish Message [hospital/department2/area3/pollution]"
"4755","60.358922957","10.0.2.15","18.192.151.104","MQTT","93","Publish Message [metaverse/building3/room2/deposit]"
"4757","61.001286070","10.0.2.15","18.192.151.104","MQTT","86","Publish Message [hospital/room2/room2/light]"
"4759","61.190140777","10.0.2.15","18.192.151.104","MQTT","204","Publish Message [hospital/room2/section1/deposit]"
"4767","61.341193151","10.0.2.15","18.192.151.104","MQTT","195","Publish Message [metaverse/department2]"
"4769","61.993310673","10.0.2.15","35.158.43.69","MQTT","195","Publish Message [university/department2]"
"4771","62.088426793","18.192.151.104","10.0.2.15","MQTT","195","Publish Message [university/department2]"
"4781","62.459947130","10.0.2.15","5.196.78.28","MQTT","192","Publish Message [metaverse/building3]"
"4783","62.821721238","10.0.2.15","18.192.151.104","MQTT","198","Publish Message [metaverse/room2/section1]"
"4785","63.536975343","10.0.2.15","35.158.43.69","MQTT","194","Publish Message [university/facility3]"
"4787","63.554312953","18.192.151.104","10.0.2.15","MQTT","194","Publish Message [university/facility3]"
